tid,toipfx,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_dist,toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2
302419660,"5469",1.7700000,0.0800000,-0.0800000,7618.0000000,139.4000000,-139.4000000,727.4000000,"5469.01",29.3312035,0.0006074,-0.0006074,11.9961000,0.7445430,-0.7445430,2459548.5589070,0.003519,-0.003519
36352297,"547",1.2900000,,,5950.0000000,,,787.9090000,"547.01",1.5089635,0.0000089,-0.0000089,20.5944000,,,2459211.4788740,0.001165,-0.001165
367267217,"5470",1.2900000,0.0700000,-0.0700000,6067.0000000,173.2000000,-173.2000000,594.2610000,"5470.01",1.4504910,0.0000736,-0.0000736,8.4313200,0.5816020,-0.5816020,2459550.2854550,0.002247,-0.002247
47132361,"5471",1.7800000,,,6329.0000000,122.0000000,-122.0000000,1204.4500000,"5471.01",4.9017215,0.0005949,-0.0005949,15.2294000,,,2459543.5446730,0.005192,-0.005192
76798849,"5472",1.1000000,0.0600000,-0.0600000,5845.0000000,163.1000000,-163.1000000,536.6480000,"5472.01",2.2703829,0.0000666,-0.0000666,12.7801000,0.6963530,-0.6963530,2460235.0139610,0.001572,-0.001572
81808065,"5473",2.0400000,0.1400000,-0.1400000,7872.0000000,138.1000000,-138.1000000,1033.3600000,"5473.01",7.5554044,0.0004665,-0.0004665,16.0968000,1.1893200,-1.1893200,2459550.3832010,0.002660,-0.002660
97669493,"5474",2.4500000,0.1400000,-0.1400000,5874.0000000,167.5000000,-167.5000000,689.2550000,"5474.01",8.4332312,0.0013029,-0.0013029,11.5473000,0.7854590,-0.7854590,2459546.5996000,0.007163,-0.007163
78601408,"5475",1.4300000,0.0900000,-0.0900000,6553.2000000,111.1000000,-111.1000000,655.8350000,"5475.01",10.0532043,0.0007380,-0.0007380,11.5364000,1.5505300,-1.5505300,2459540.3860390,0.002112,-0.002112
353361266,"5476",1.0100000,,,5732.6000000,31.8000000,-31.8000000,596.3210000,"5476.01",10.3413829,0.0011433,-0.0011433,10.4650000,,,2459545.6888640,0.003490,-0.003490
127229631,"5477",0.8200000,,,5508.0000000,122.0000000,-122.0000000,336.8790000,"5477.01",5.8936518,0.0000194,-0.0000194,8.3747600,,,2459544.8773020,0.001693,-0.001693
95122849,"5478",1.7500000,0.1000000,-0.1000000,5656.0000000,124.9000000,-124.9000000,591.1300000,"5478.01",8.3026667,0.0000295,-0.0000295,14.6377000,0.8333820,-0.8333820,2459592.0584750,0.001095,-0.001095
95122849,"5478",1.7500000,0.1000000,-0.1000000,5656.0000000,124.9000000,-124.9000000,591.1300000,"5478.02",10.1197017,0.0001520,-0.0001520,9.1506700,0.6864600,-0.6864600,2459593.1241730,0.003026,-0.003026
67444896,"5479",1.5200000,0.0800000,-0.0800000,5799.3000000,106.2000000,-106.2000000,598.3660000,"5479.01",15.1306782,0.0000933,-0.0000933,11.9169000,0.7611420,-0.7611420,2459570.0049110,0.002939,-0.002939
42821097,"548",1.6395000,,,6090.0000000,,,790.6630000,"548.01",3.8971203,0.0000189,-0.0000189,13.4932227,0.7149572,-0.7149572,2459205.2427850,0.004127,-0.004127
232624234,"5611",0.7700000,0.0600000,-0.0600000,4741.1000000,147.5000000,-147.5000000,191.3410000,"5611.01",11.3630224,0.0000599,-0.0000599,2.3900200,0.2215230,-0.2215230,2459868.5936500,0.004039,-0.004039
232624234,"5611",0.7733170,0.0646734,-0.0646734,4741.1000000,147.5000000,-147.5000000,191.3410000,"5611.02",26.7159918,0.0003082,-0.0003082,2.7358038,1.6914304,-1.6914304,2458960.4980010,0.009356,-0.009356
18021087,"5612",0.8800000,,,4701.6000000,58.3000000,-58.3000000,334.4120000,"5612.01",7.1314563,0.0000473,-0.0000473,7.9848700,,,2459634.2774130,0.002806,-0.002806
165413340,"5613",0.9700000,0.0500000,-0.0500000,5594.0000000,128.2000000,-128.2000000,291.6800000,"5613.01",12.7829830,0.0022926,-0.0022926,9.1313000,0.5645240,-0.5645240,2459615.4445720,0.001566,-0.001566
148960849,"5614",0.7300000,,,4313.0000000,122.0000000,-122.0000000,223.0160000,"5614.01",4.1722020,0.0000372,-0.0000372,3.2328100,,,2459628.7615030,0.005609,-0.005609
235711993,"5615",1.1000000,,,6205.0000000,122.0000000,-122.0000000,693.8210000,"5615.01",11.7672708,0.0000216,-0.0000216,15.2219000,,,2459919.2529130,0.002368,-0.002368
154220877,"5616",0.6500000,0.0200000,-0.0200000,3927.0000000,157.0000000,-157.0000000,390.4150000,"5616.01",2.0034478,0.0004688,-0.0004688,10.9523000,0.8097490,-0.8097490,2459634.5351270,0.003306,-0.003306
9376973,"5617",1.3600000,,,5771.5000000,126.1000000,-126.1000000,760.0030000,"5617.01",3.1542010,0.0000114,-0.0000114,12.0524000,,,2459635.7665150,0.001779,-0.001779
56999883,"5618",1.2500000,0.0700000,-0.0700000,5497.0000000,127.9000000,-127.9000000,631.3800000,"5618.01",3.5254325,0.0000212,-0.0000212,17.2611000,6.0218600,-6.0218600,2459630.7591880,0.003107,-0.003107
224299081,"5619",1.3800000,0.0600000,-0.0600000,5839.5000000,105.8000000,-105.8000000,270.6330000,"5619.01",37.9984529,0.0001820,-0.0001820,7.6992800,0.3833060,-0.3833060,2459626.9015170,0.002838,-0.002838
413248763,"562",0.3600000,0.0100000,-0.0100000,3505.0000000,90.0000000,-90.0000000,9.4418100,"562.01",3.9306027,0.0000030,-0.0000030,1.2699500,0.0506095,-0.0506095,2460011.6290180,0.000856,-0.000856
165414210,"5620",0.9100000,0.0500000,-0.0500000,4898.9000000,106.8000000,-106.8000000,227.1740000,"5620.01",3.2856588,0.0001590,-0.0001590,12.5808000,0.7862960,-0.7862960,2459630.8414950,0.000479,-0.000479
219467837,"5621",1.4500000,0.0700000,-0.0700000,5989.0000000,122.6000000,-122.6000000,718.2890000,"5621.01",39.9753375,0.0002127,-0.0002127,14.1085000,0.6970990,-0.6970990,2459594.4384450,0.002007,-0.002007
288162228,"5622",2.1400000,,,5414.0000000,122.0000000,-122.0000000,1186.9200000,"5622.01",3.0594206,0.0000244,-0.0000244,9.6239000,,,2459632.9653560,0.004782,-0.004782
420174131,"5623",1.2800000,,,5286.0000000,122.0000000,-122.0000000,565.9000000,"5623.01",3.6636707,0.0000084,-0.0000084,8.9148600,,,2459827.8060240,0.001967,-0.001967
53498154,"5624",0.8300000,0.0500000,-0.0500000,5342.0000000,126.7000000,-126.7000000,101.9130000,"5624.01",13.7317565,0.0000833,-0.0000833,4.0767800,0.2825520,-0.2825520,2460355.5256870,0.003622,-0.003622
53498154,"5624",0.8300000,0.0500000,-0.0500000,5342.0000000,126.7000000,-126.7000000,101.9130000,"5624.02",3.3903593,0.0000090,-0.0000090,2.2788700,0.1438880,-0.1438880,2460361.1026320,0.002184,-0.002184
53498154,"5624",0.8300000,0.0500000,-0.0500000,5342.0000000,126.7000000,-126.7000000,101.9130000,"5624.03",7.8854383,0.0000342,-0.0000342,2.2328300,0.1538590,-0.1538590,2460344.8375530,0.003620,-0.003620
53498154,"5624",0.8300000,0.0500000,-0.0500000,5342.0000000,126.7000000,-126.7000000,101.9130000,"5624.04",21.4904723,0.0001200,-0.0001200,2.4332800,0.1702690,-0.1702690,2460364.8193640,0.004913,-0.004913
17932757,"5718",0.6722560,0.0197990,-0.0197990,3922.0000000,157.0000000,-157.0000000,65.9721000,"5718.01",716.8426894,0.0057527,-0.0057527,2.6487075,1.0496963,-1.0496963,2458903.5394480,0.004322,-0.004322
4843495,"5719",1.1047300,0.0529649,-0.0529649,6347.0000000,134.7410000,-134.7410000,155.4830000,"5719.01",,,,2.5656171,0.8666722,-0.8666722,2459633.0251420,0.006599,-0.006599
289535142,"572",1.1744100,0.0603869,-0.0603869,6621.0000000,196.0000000,-196.0000000,660.8150000,"572.01",2.3382709,0.0001192,-0.0001192,14.5827994,0.7890680,-0.7890680,2459229.6240940,0.000715,-0.000715
230055368,"5720",0.3710300,0.0109547,-0.0109547,3421.0000000,157.0000000,-157.0000000,35.8256000,"5720.01",1.4344602,0.0000154,-0.0000154,1.3932190,0.2790343,-0.2790343,2458900.6450290,0.001370,-0.001370
85292615,"5721",1.0072500,0.0552161,-0.0552161,5881.4000000,144.1990000,-144.1990000,140.0840000,"5721.01",729.4823472,0.0114246,-0.0114246,3.3309450,0.3338650,-0.3338650,2458888.7098940,0.007929,-0.007929
458481611,"5722",0.7953050,0.0512513,-0.0512513,4911.0000000,123.3960000,-123.3960000,315.5350000,"5722.01",61.3191144,0.0010068,-0.0010068,6.3907079,0.7077602,-0.7077602,2459432.5345440,0.004574,-0.004574
235901733,"5723",1.1495200,0.0593367,-0.0593367,5695.0000000,139.9360000,-139.9360000,575.8310000,"5723.01",170.6465146,0.0011722,-0.0011722,12.8504525,0.7675774,-0.7675774,2459413.8092290,0.002166,-0.002166
162631539,"5724",1.3749599,0.0701231,-0.0701231,6060.5400000,141.6730000,-141.6730000,50.4126000,"5724.01",697.4037698,0.0030393,-0.0030393,3.0187258,0.5041258,-0.5041258,2458978.2776270,0.002378,-0.002378
1042432,"5725",0.6231910,0.0183655,-0.0183655,3933.0000000,157.0000000,-157.0000000,78.9286000,"5725.01",746.9545356,0.0036652,-0.0036652,2.7184667,0.8750399,-0.8750399,2458882.1068240,0.005482,-0.005482
71582156,"5726",1.1064900,0.0514447,-0.0514447,5874.0000000,119.3180000,-119.3180000,108.8480000,"5726.01",5.4911302,0.0000130,-0.0000130,2.4306750,1.2403625,-1.2403625,2458843.5960980,0.001094,-0.001094
357048995,"5727",1.4496900,0.0704321,-0.0704321,5712.0000000,122.9000000,-122.9000000,261.1040000,"5727.01",6.3928694,0.0000524,-0.0000524,3.3171645,0.4897860,-0.4897860,2459422.8955950,0.002579,-0.002579
219875976,"5728",0.3759940,0.0111753,-0.0111753,3444.0000000,157.0000000,-157.0000000,54.7045000,"5728.01",11.4974559,0.0000842,-0.0000842,1.1269607,0.8637409,-0.8637409,2458685.0971650,0.003255,-0.003255
103605399,"5729",0.4235480,0.0125883,-0.0125883,3870.0000000,157.0000000,-157.0000000,81.2392000,"5729.01",554.4989676,0.0010034,-0.0010034,3.8883371,0.4838366,-0.4838366,2458886.8365390,0.011309,-0.011309
296780789,"573",0.3380000,0.0570000,-0.0570000,3404.0000000,67.0000000,-67.0000000,88.3935000,"573.01",13.5773431,0.0000016,-0.0000016,19.8484205,37.7698060,-37.7698060,2458524.6324160,0.000109,-0.000109
138820713,"5730",0.4641690,0.0137283,-0.0137283,3572.0000000,157.0000000,-157.0000000,40.9866000,"5730.01",1.9271225,0.0000128,-0.0000128,1.4261604,1.4298586,-1.4298586,2458900.3875800,0.001370,-0.001370
58825110,"5301",2.3100000,0.1300000,-0.1300000,6418.0000000,133.4000000,-133.4000000,629.1610000,"5301.01",5.8588751,0.0000250,-0.0000250,12.1366000,0.7404870,-0.7404870,2459494.1470120,0.001714,-0.001714
337025682,"5302",0.8100000,,,4794.0000000,122.0000000,-122.0000000,313.4590000,"5302.01",4.2417694,0.0002136,-0.0002136,11.5903000,,,2459490.6341830,0.001059,-0.001059
58798731,"5303",1.3900000,,,6480.0000000,122.0000000,-122.0000000,955.6540000,"5303.01",9.8095580,0.0000505,-0.0000505,12.8969000,,,2459869.5026220,0.002791,-0.002791
293407882,"5304",0.8900000,,,5265.0000000,122.0000000,-122.0000000,472.6870000,"5304.01",3.7079439,0.0005716,-0.0005716,8.0821700,,,2459493.4828020,0.004325,-0.004325
408743161,"5305",1.3700000,0.0700000,-0.0700000,5921.4000000,101.4000000,-101.4000000,566.2670000,"5305.01",4.4632038,0.0004147,-0.0004147,11.6079000,0.6365080,-0.6365080,2459496.3936580,0.002735,-0.002735
387401076,"5306",1.3100000,0.0800000,-0.0800000,5807.7000000,172.3000000,-172.3000000,655.8510000,"5306.01",5.3331348,0.0000351,-0.0000351,10.0196000,0.6898660,-0.6898660,2459492.5922960,0.002434,-0.002434
369477998,"5307",0.6200000,0.0600000,-0.0600000,4031.0000000,127.2000000,-127.2000000,105.8240000,"5307.01",5.2976347,0.0005887,-0.0005887,4.0060400,0.4530980,-0.4530980,2459490.9637370,0.002984,-0.002984
422653398,"5308",1.6700000,0.0800000,-0.0800000,5444.3000000,205.3000000,-205.3000000,360.4120000,"5308.01",8.3403400,0.0000106,-0.0000106,16.0764000,0.9024750,-0.9024750,2459485.6853590,0.000818,-0.000818
52052461,"5309",1.0100000,,,5441.0000000,122.0000000,-122.0000000,500.7080000,"5309.01",6.4666483,0.0000670,-0.0000670,8.0244200,,,2459875.5699680,0.003187,-0.003187
302895996,"531",0.3680000,0.0730000,-0.0730000,3462.0000000,103.0000000,-103.0000000,167.3049000,"531.01",0.5679950,0.0001080,-0.0001080,2.6713690,1.1723650,-1.1723650,2458468.8471490,0.002165,-0.002165
306204904,"5310",0.8100000,0.0600000,-0.0600000,4329.8000000,104.0000000,-104.0000000,188.5410000,"5310.01",11.2036244,0.0001002,-0.0001002,6.1724800,0.5518910,-0.5518910,2459486.0966790,0.002754,-0.002754
306401382,"5311",0.7000000,0.0200000,-0.0200000,3793.0000000,157.0000000,-157.0000000,243.3200000,"5311.01",39.0536929,0.0028443,-0.0028443,13.5254000,0.8233760,-0.8233760,2459453.7150700,0.002369,-0.002369
399724238,"5312",0.9100000,0.0600000,-0.0600000,5397.7000000,138.5000000,-138.5000000,321.6370000,"5312.01",46.1965072,0.0028349,-0.0028349,8.3365600,0.5836230,-0.5836230,2459450.2510930,0.002575,-0.002575
347469901,"5313",1.0400000,,,5442.9000000,52.5000000,-52.5000000,596.9250000,"5313.01",3.2571037,0.0002755,-0.0002755,13.2100000,,,2459495.6259910,0.002091,-0.002091
302202317,"5314",1.0500000,,,6143.0000000,122.0000000,-122.0000000,641.8760000,"5314.01",2.5351022,0.0000078,-0.0000078,12.5634000,,,2459879.8370560,0.001009,-0.001009
126982221,"5315",0.4300000,0.0200000,-0.0200000,3333.0000000,157.0000000,-157.0000000,,"5315.01",2.4704071,0.0000009,-0.0000009,17.1677000,0.8388590,-0.8388590,2459493.4700360,0.000019,-0.000019
309439436,"5316",1.6100000,,,5849.8000000,24.8000000,-24.8000000,793.9980000,"5316.01",0.9997277,0.0003130,-0.0003130,10.9188000,,,2459496.5673780,0.003873,-0.003873
408824640,"5317",1.3100000,0.0600000,-0.0600000,5981.3000000,111.8000000,-111.8000000,578.7730000,"5317.01",8.6620460,0.0011555,-0.0011555,11.1852000,0.6598680,-0.6598680,2459489.5099790,0.002597,-0.002597
435871546,"5318",2.5500000,0.1600000,-0.1600000,5801.0000000,128.1000000,-128.1000000,916.9940000,"5318.01",4.9583217,0.0000199,-0.0000199,16.3815000,1.0868000,-1.0868000,2459881.5515470,0.002170,-0.002170
46307587,"5480",1.8900000,0.0100000,-0.0100000,5308.3000000,102.4000000,-102.4000000,330.3870000,"5480.01",3.6079916,0.0000022,-0.0000022,15.3816000,0.1576410,-0.1576410,2460284.3233050,0.001285,-0.001285
69295263,"5481",1.3200000,,,6032.1000000,74.9000000,-74.9000000,942.6040000,"5481.01",3.9315754,0.0000229,-0.0000229,9.6043200,,,2459577.9369350,0.002900,-0.002900
459947163,"5482",1.1800000,0.0600000,-0.0600000,5825.0000000,128.8000000,-128.8000000,659.8190000,"5482.01",7.9923268,0.0000631,-0.0000631,9.6972400,1.8273300,-1.8273300,2459573.4463790,0.003750,-0.003750
192982424,"5483",1.5900000,0.0800000,-0.0800000,5900.3000000,108.8000000,-108.8000000,642.9650000,"5483.01",3.7702854,0.0001804,-0.0001804,16.6470000,1.2960200,-1.2960200,2459574.2461560,0.001233,-0.001233
443961200,"5484",1.4900000,0.1200000,-0.1200000,6655.8000000,268.0000000,-268.0000000,463.4620000,"5484.01",1.1282471,0.0000017,-0.0000017,8.5767800,0.7080550,-0.7080550,2459577.9889020,0.000600,-0.000600
186815660,"5485",1.4000000,0.0700000,-0.0700000,6119.0000000,126.2000000,-126.2000000,774.1570000,"5485.01",2.5840753,0.0000404,-0.0000404,7.0182900,2.1666200,-2.1666200,2460280.2668530,0.031643,-0.031643
291109653,"5486",0.5500000,0.0200000,-0.0200000,3654.0000000,157.0000000,-157.0000000,89.6811000,"5486.01",2.0247088,0.0000072,-0.0000072,3.7963000,0.1781340,-0.1781340,2459691.0629650,0.001458,-0.001458
302305400,"5487",1.5600000,0.0900000,-0.0900000,5706.0000000,130.0000000,-130.0000000,778.0300000,"5487.01",4.6549271,0.0006011,-0.0006011,9.1871000,0.6378420,-0.6378420,2460234.7059160,0.005928,-0.005928
281815702,"5488",1.0300000,,,5907.0000000,122.0000000,-122.0000000,676.8290000,"5488.01",3.1910454,0.0002381,-0.0002381,12.0476000,,,2459578.3187990,0.002242,-0.002242
468983280,"5489",0.4159610,0.0124620,-0.0124620,3547.0000000,157.0000000,-157.0000000,45.0907000,"5489.01",3.1522131,0.0000101,-0.0000101,1.4624574,0.5238483,-0.5238483,2458493.7069310,0.001483,-0.001483
468983280,"5489",0.4159610,0.0124620,-0.0124620,3547.0000000,157.0000000,-157.0000000,45.0907000,"5489.02",4.9212788,0.0000191,-0.0000191,1.2783897,2.0675200,-2.0675200,2458496.3256650,0.002198,-0.002198
32830028,"549",0.1690000,0.0370000,-0.0370000,3009.0000000,97.0000000,-97.0000000,80.6542000,"549.01",0.5162780,0.0000210,-0.0000210,2.4423480,0.6369000,-0.6369000,2458468.3444150,0.000477,-0.000477
59575189,"5490",1.6700000,0.0800000,-0.0800000,5706.5000000,105.1000000,-105.1000000,707.2920000,"5490.01",2.5193047,0.0001216,-0.0001216,11.5079000,0.6034600,-0.6034600,2459578.0609460,0.002185,-0.002185
247166992,"5491",0.7700000,0.0500000,-0.0500000,4825.0000000,129.6000000,-129.6000000,152.7660000,"5491.01",5.0280368,0.0005705,-0.0005705,2.8725200,0.2684680,-0.2684680,2459572.3700990,0.004501,-0.004501
350024178,"5492",1.0600000,,,6004.0000000,123.0000000,-123.0000000,657.5480000,"5492.01",2.9238483,0.0002297,-0.0002297,11.3257000,,,2459576.0438100,0.001806,-0.001806
468979441,"5493",1.0382400,0.0483694,-0.0483694,6151.0000000,126.6740000,-126.6740000,225.4540000,"5493.01",24.4383239,0.0001252,-0.0001252,5.1712602,0.4611669,-0.4611669,2459235.6091760,0.001999,-0.001999
468979441,"5493",1.0382400,0.0483694,-0.0483694,6151.0000000,126.6740000,-126.6740000,225.4540000,"5493.02",9.4043652,0.0000862,-0.0000862,2.3955263,0.5378975,-0.5378975,2459230.4641300,0.004348,-0.004348
468979441,"5493",1.0382400,0.0483694,-0.0483694,6151.0000000,126.6740000,-126.6740000,225.4540000,"5493.03",14.5643289,0.0001674,-0.0001674,2.2567046,4.2080574,-4.2080574,2459238.3188980,0.005206,-0.005206
137020480,"5625",2.4000000,0.1100000,-0.1100000,6351.0000000,128.7000000,-128.7000000,260.3490000,"5625.01",3.4645195,0.0000740,-0.0000740,10.4699000,4.2497200,-4.2497200,2459661.0550810,0.005994,-0.005994
376645976,"5626",0.9800000,0.0500000,-0.0500000,5699.0000000,118.7000000,-118.7000000,122.7450000,"5626.01",716.2159783,0.0000255,-0.0000255,9.7339700,0.4980410,-0.4980410,2460376.2559580,0.000572,-0.000572
335813590,"5627",0.7627680,0.0570954,-0.0570954,4893.7100000,141.2880000,-141.2880000,193.5330000,"5627.01",7.5575607,0.0004126,-0.0004126,12.4415238,1.8368318,-1.8368318,2459641.1388750,0.000796,-0.000796
135100529,"5628",,,,3427.0000000,122.0000000,-122.0000000,110.0300000,"5628.01",4.3415097,0.0003783,-0.0003783,,,,2459640.6201560,0.001142,-0.001142
298437387,"5629",0.9100000,0.0500000,-0.0500000,5299.0000000,125.0000000,-125.0000000,132.9920000,"5629.01",2.2853731,0.0009511,-0.0009511,3.9345600,1.0533100,-1.0533100,2459689.3577380,0.005209,-0.005209
405454160,"563",0.9830250,,,5383.0000000,185.0000000,-185.0000000,157.1520000,"563.01",731.9380939,0.0002033,-0.0002033,6.5656892,0.2205170,-0.2205170,2458524.1395700,0.002104,-0.002104
316416562,"5630",0.9300000,0.0500000,-0.0500000,5382.4000000,108.4000000,-108.4000000,134.0470000,"5630.01",3.2220038,0.0000240,-0.0000240,2.0774000,0.1509740,-0.1509740,2460419.0702960,0.005978,-0.005978
347430350,"5631",1.3300000,0.0700000,-0.0700000,6458.0000000,143.7000000,-143.7000000,161.9970000,"5631.01",2.2438471,0.0000396,-0.0000396,14.2892000,0.7194440,-0.7194440,2459689.3094120,0.000202,-0.000202
420779000,"5632",0.8597780,0.0484824,-0.0484824,5061.9000000,112.2990000,-112.2990000,141.8370000,"5632.01",4.2342153,0.0003808,-0.0003808,7.0962994,0.4971473,-0.4971473,2459666.1901710,0.001220,-0.001220
119131709,"5633",1.2115400,0.0615075,-0.0615075,5600.0000000,120.7850000,-120.7850000,265.9240000,"5633.01",17.2837172,0.0037790,-0.0037790,6.4100045,1.2114325,-1.2114325,2459673.5393250,0.002779,-0.002779
119585136,"5634",0.5300000,0.0200000,-0.0200000,3770.0000000,157.0000000,-157.0000000,306.1440000,"5634.01",2.2054776,0.0007857,-0.0007857,9.6722000,0.7903850,-0.7903850,2459663.4225840,0.004252,-0.004252
233173039,"5635",0.8700000,0.0400000,-0.0400000,5954.0000000,124.6000000,-124.6000000,488.8790000,"5635.01",25.0577354,0.0003264,-0.0003264,5.3032300,0.3647010,-0.3647010,2459645.5134740,0.006773,-0.006773
105616091,"5636",0.9000000,0.0500000,-0.0500000,5405.0000000,127.7000000,-127.7000000,207.6210000,"5636.01",4.2744435,0.0000306,-0.0000306,4.0198100,0.3109890,-0.3109890,2459658.5770430,0.002725,-0.002725
136992839,"5637",1.4300000,0.0700000,-0.0700000,5803.0000000,129.2000000,-129.2000000,489.4970000,"5637.01",17.7916498,0.0002092,-0.0002092,5.6763900,0.3999500,-0.3999500,2459629.3234330,0.008059,-0.008059
154258295,"5638",1.1600000,0.0500000,-0.0500000,5601.2000000,99.6000000,-99.6000000,276.0400000,"5638.01",1.0034686,0.0000080,-0.0000080,2.7707500,0.2225040,-0.2225040,2459662.8479380,0.005513,-0.005513
166054851,"5639",0.7700000,0.0600000,-0.0600000,4479.0000000,125.4000000,-125.4000000,211.1450000,"5639.01",3.3957241,0.0000270,-0.0000270,2.7989600,0.2657330,-0.2657330,2459658.1638700,0.005321,-0.005321
1003831,"564",1.1219600,0.0548141,-0.0548141,5752.0000000,189.0000000,-189.0000000,199.5810000,"564.01",1.6511456,0.0000023,-0.0000023,7.7514065,0.4466862,-0.4466862,2458518.2034280,0.000249,-0.000249
102846772,"5779",1.8300000,,,6080.0000000,122.0000000,-122.0000000,1161.9400000,"5779.01",10.2515829,0.0001084,-0.0001084,11.6535000,,,2459754.9908770,0.004442,-0.004442
423275733,"578",1.7094800,0.0996984,-0.0996984,6010.0000000,,,730.9330000,"578.01",2.0528684,0.0000031,-0.0000031,17.6267405,1.0658941,-1.0658941,2459278.2511790,0.001002,-0.001002
43333094,"5780",1.1300000,,,5306.0000000,122.0000000,-122.0000000,657.8650000,"5780.01",7.5358996,0.0000340,-0.0000340,16.6203000,,,2459758.2267420,0.002384,-0.002384
